lon,lat,ssrd
107.6999969,-6.900000095,4.929712897
107.6999969,-6.800000191,4.990285331
107.6999969,-6.699999809,5.081620753
107.6999969,-6.599999905,5.174127347
107.6999969,-6.5,5.266992019
107.6999969,-6.400000095,5.360923008
107.6999969,-6.300000191,5.454038928
107.6999969,-3.099999905,5.424609328
107.6999969,-3,5.450930975
107.6999969,-2.900000095,5.448204839
107.6999969,-2.799999952,5.430995369
107.6999969,-2.700000048,5.411740308
107.6999969,-2.599999905,5.386437497
107.8000031,-7.599999905,4.892324486
107.8000031,-7.5,4.809414761
107.8000031,-7.400000095,4.757893178
107.8000031,-7.300000191,4.748684061
107.8000031,-7.199999809,4.7333817
107.8000031,-7.099999905,4.757885264
107.8000031,-7,4.810154656
107.8000031,-6.900000095,4.897689711
107.8000031,-6.800000191,5.020393497
107.8000031,-6.699999809,5.117564986
107.8000031,-6.599999905,5.210597817
107.8000031,-6.5,5.303818586
107.8000031,-6.400000095,5.393476386
107.8000031,-6.300000191,5.465097778
107.8000031,-3.099999905,5.430316803
107.8000031,-3,5.457754228
107.8000031,-2.900000095,5.461762319
107.8000031,-2.799999952,5.44220655
107.8000031,-2.700000048,5.423058319
107.8000031,-2.599999905,5.398113586
107.9000015,-7.699999809,4.905405189
107.9000015,-7.599999905,4.826473878
107.9000015,-7.5,4.719901375
107.9000015,-7.400000095,4.666021625
107.9000015,-7.300000191,4.671602489
107.9000015,-7.199999809,4.663843486
107.9000015,-7.099999905,4.697979528
107.9000015,-7,4.778802119
107.9000015,-6.900000095,4.889406453
107.9000015,-6.800000191,5.018203489
107.9000015,-6.699999809,5.145115175
107.9000015,-6.599999905,5.244882231
107.9000015,-6.5,5.336464947
107.9000015,-6.400000095,5.409779786
107.9000015,-6.300000191,5.478700758
107.9000015,-3.099999905,5.452986458
107.9000015,-3,5.469012889
107.9000015,-2.900000095,5.473357297
107.9000015,-2.799999952,5.452749058
107.9000015,-2.700000048,5.432959847
107.9000015,-2.599999905,5.408527503
108,-7.699999809,4.840225233
108,-7.599999905,4.738402694
108,-7.5,4.632134856
108,-7.400000095,4.5763203
108,-7.300000191,4.581564847
108,-7.199999809,4.594332972
108,-7.099999905,4.663952294
108,-7,4.769139969
108,-6.900000095,4.882757294
108,-6.800000191,5.012076608
108,-6.699999809,5.146654314
108,-6.599999905,5.269817069
108,-6.5,5.352422136
108,-6.400000095,5.424625156
108,-6.300000191,5.492424417
108,-3.200000048,5.416707889
108,-3.099999905,5.448667769
108,-3,5.474575944
108,-2.900000095,5.479179514
108,-2.799999952,5.462919639
108,-2.700000048,5.440748522
108,4,4.82953435
108.0999985,-7.699999809,4.797032408
108.0999985,-7.599999905,4.670093022
108.0999985,-7.5,4.560189019
108.0999985,-7.400000095,4.506273658
108.0999985,-7.300000191,4.514752769
108.0999985,-7.199999809,4.536496567
108.0999985,-7.099999905,4.645174011
108.0999985,-7,4.773021447
108.0999985,-6.900000095,4.885242075
108.0999985,-6.800000191,5.014029217
108.0999985,-6.699999809,5.154840633
108.0999985,-6.599999905,5.294840936
108.0999985,-6.5,5.374642711
108.0999985,-6.400000095,5.445953503
108.0999985,-3.099999905,5.424128594
108.0999985,-3,5.453572042
108.0999985,-2.900000095,5.457920406
108.0999985,-2.799999952,5.438968028
108.0999985,-2.700000048,5.426789444
108.0999985,3.900000095,4.755679428
108.0999985,4,4.802648881
108.0999985,4.099999905,4.854316858
108.1999969,-7.699999809,4.768295222
108.1999969,-7.599999905,4.625236425
108.1999969,-7.5,4.49540275
108.1999969,-7.400000095,4.441228228
108.1999969,-7.300000191,4.461563456
108.1999969,-7.199999809,4.492708267
108.1999969,-7.099999905,4.603745856
108.1999969,-7,4.758049464
108.1999969,-6.900000095,4.889218514
108.1999969,-6.800000191,5.022575592
108.1999969,-6.699999809,5.182701419
108.1999969,-6.599999905,5.326901711
108.1999969,-6.5,5.405049603
108.1999969,-6.400000095,5.468991128
108.1999969,-3,5.433262533
108.1999969,-2.900000095,5.4327086
108.1999969,-2.799999952,5.421111644
108.1999969,-2.700000048,5.414571294
108.1999969,3.700000048,4.690392642
108.1999969,3.799999952,4.664448856
108.1999969,3.900000095,4.699670997
108.1999969,4,4.755430158
108.1999969,4.099999905,4.827190033
108.1999969,4.199999809,4.902233931
108.3000031,-7.800000191,4.839149022
108.3000031,-7.699999809,4.742026989
108.3000031,-7.599999905,4.598182797
108.3000031,-7.5,4.460259739
108.3000031,-7.400000095,4.413066736
108.3000031,-7.300000191,4.434992539
108.3000031,-7.199999809,4.472384908
108.3000031,-7.099999905,4.586837089
108.3000031,-7,4.738487764
108.3000031,-6.900000095,4.892005978
108.3000031,-6.800000191,5.047999078
108.3000031,-6.699999809,5.211585
108.3000031,-6.599999905,5.356736869
108.3000031,-6.5,5.434180478
108.3000031,-6.400000095,5.496952808
108.3000031,3.799999952,4.623323383
108.3000031,3.900000095,4.669865517
108.3000031,4,4.727662353
108.4000015,-7.800000191,4.834163636
108.4000015,-7.699999809,4.734455931
108.4000015,-7.599999905,4.597713933
108.4000015,-7.5,4.480484181
108.4000015,-7.400000095,4.448140506
108.4000015,-7.300000191,4.491641947
108.4000015,-7.199999809,4.5244169
108.4000015,-7.099999905,4.63547625
108.4000015,-7,4.793572314
108.4000015,-6.900000095,4.951064986
108.4000015,-6.800000191,5.083080758
108.4000015,-6.699999809,5.232614622
108.4000015,-6.599999905,5.376834697
108.4000015,-6.5,5.4548995
108.4000015,-6.400000095,5.512917911
108.4000015,3.900000095,4.691842756
108.4000015,4,4.736198839
108.5,-7.699999809,4.728975964
108.5,-7.599999905,4.615182567
108.5,-7.5,4.514550981
108.5,-7.400000095,4.485390433
108.5,-7.300000191,4.534445042
108.5,-7.199999809,4.581082133
108.5,-7.099999905,4.6935184
108.5,-7,4.854961794
108.5,-6.900000095,5.013136992
108.5,-6.800000191,5.145160678
108.5,-6.699999809,5.266689336
108.5,-6.599999905,5.397231253
108.5,-6.5,5.468510394
108.5999985,-7.599999905,4.659772089
108.5999985,-7.5,4.560519397
108.5999985,-7.400000095,4.532328233
108.5999985,-7.300000191,4.580508419
108.5999985,-7.199999809,4.633513747
108.5999985,-7.099999905,4.751196539
108.5999985,-7,4.912861506
108.5999985,-6.900000095,5.071301797
108.5999985,-6.800000191,5.203283939
108.6999969,-7.599999905,4.718573917
108.6999969,-7.5,4.621273836
108.6999969,-7.400000095,4.592241881
108.6999969,-7.300000191,4.6434133
108.6999969,-7.199999809,4.701882769
108.6999969,-7.099999905,4.815066842
108.6999969,-7,4.966177431
108.6999969,-6.900000095,5.122971756
108.8000031,-7.599999905,4.757893178
108.8000031,-7.5,4.67838815
108.8000031,-7.400000095,4.655008278
108.8000031,-7.300000191,4.711432156
108.8000031,-7.199999809,4.771701903
108.8000031,-7.099999905,4.884310283
108.8000031,-7,5.029331581
108.8000031,-6.900000095,5.175880147
108.8000031,-1.600000024,5.325841328
108.8000031,2.900000095,4.993745425
108.9000015,-7.699999809,4.866986069
108.9000015,-7.599999905,4.790648344
108.9000015,-7.5,4.7134362
108.9000015,-7.400000095,4.702418894
108.9000015,-7.300000191,4.761511539
108.9000015,-7.199999809,4.821898006
108.9000015,-7.099999905,4.935103842
108.9000015,-7,5.07928435
108.9000015,-6.900000095,5.217840472
108.9000015,-1.600000024,5.325034169
108.9000015,0.699999988,4.812314989
108.9000015,0.800000012,4.775235197
109,-7.699999809,4.893084164
109,-7.599999905,4.819063064
109,-7.5,4.743235747
109,-7.400000095,4.733369828
109,-7.300000191,4.795390397
109,-7.199999809,4.8568234
109,-7.099999905,4.970052975
109,-7,5.111101792
109,-6.900000095,5.244864425
109,0.300000012,4.864857389
109,0.400000006,4.881289378
109,0.5,4.861187589
109,0.600000024,4.821872289
109,0.699999988,4.783581758
109,0.800000012,4.748458533
109,0.899999976,4.710069089
109,1,4.682425917
109,1.100000024,4.686087803
109.0999985,-7.599999905,4.847942689
109.0999985,-7.5,4.773529878
109.0999985,-7.400000095,4.761766742
109.0999985,-7.300000191,4.825870489
109.0999985,-7.199999809,4.890789306
109.0999985,-7.099999905,4.999905936
109.0999985,-7,5.135846711
109.0999985,-6.900000095,5.271872553
109.0999985,-0.300000012,4.836529717
109.0999985,0.300000012,4.830561103
109.0999985,0.400000006,4.851982433
109.0999985,0.5,4.8334732
109.0999985,0.600000024,4.795376547
109.0999985,0.699999988,4.755827803
109.0999985,0.800000012,4.715758758
109.0999985,0.899999976,4.677482078
109.0999985,1,4.648820069
109.0999985,1.100000024,4.650543192
109.0999985,1.200000048,4.660955131
109.0999985,1.299999952,4.675036864
109.0999985,1.399999976,4.692204789
109.0999985,1.5,4.708074933
109.0999985,1.600000024,4.719754981
109.1999969,-7.699999809,4.941030911
109.1999969,-7.599999905,4.85252845
109.1999969,-7.5,4.777413333
109.1999969,-7.400000095,4.767543458
109.1999969,-7.300000191,4.830327658
109.1999969,-7.199999809,4.894027828
109.1999969,-7.099999905,5.002103858
109.1999969,-7,5.138479864
109.1999969,-6.900000095,5.267128525
109.1999969,-0.5,4.867931708
109.1999969,-0.400000006,4.830523514
109.1999969,-0.300000012,4.808597711
109.1999969,-0.200000003,4.789138881
109.1999969,-0.100000001,4.773680231
109.1999969,4.58E-15,4.761800372
109.1999969,0.100000001,4.746614731
109.1999969,0.200000003,4.750276617
109.1999969,0.300000012,4.767786792
109.1999969,0.400000006,4.791255692
109.1999969,0.5,4.771157864
109.1999969,0.600000024,4.731927628
109.1999969,0.699999988,4.694254339
109.1999969,0.800000012,4.656147794
109.1999969,0.899999976,4.616276581
109.1999969,1,4.588655172
109.1999969,1.100000024,4.591901608
109.1999969,1.200000048,4.598968194
109.1999969,1.299999952,4.608426578
109.1999969,1.399999976,4.626407597
109.1999969,1.5,4.641891967
109.1999969,1.600000024,4.660132144
109.3000031,-7.699999809,4.955160125
109.3000031,-7.599999905,4.859262678
109.3000031,-7.5,4.772499169
109.3000031,-7.400000095,4.76263325
109.3000031,-7.300000191,4.824424331
109.3000031,-7.199999809,4.886862325
109.3000031,-7.099999905,4.994926486
109.3000031,-7,5.129994817
109.3000031,-6.900000095,5.234563275
109.3000031,-0.899999976,5.023277897
109.3000031,-0.800000012,4.987262444
109.3000031,-0.699999988,4.940657006
109.3000031,-0.5,4.830863786
109.3000031,-0.400000006,4.796363733
109.3000031,-0.300000012,4.773563508
109.3000031,-0.200000003,4.7530621
109.3000031,-0.100000001,4.737435292
109.3000031,4.58E-15,4.726839369
109.3000031,0.100000001,4.715187022
109.3000031,0.200000003,4.705228119
109.3000031,0.300000012,4.702731472
109.3000031,0.400000006,4.715181086
109.3000031,0.5,4.695259328
109.3000031,0.600000024,4.657894656
109.3000031,0.699999988,4.621317358
109.3000031,0.800000012,4.583812228
109.3000031,0.899999976,4.545306061
109.3000031,1,4.517906225
109.3000031,1.100000024,4.520226803
109.3000031,1.200000048,4.522929197
109.3000031,1.299999952,4.532237228
109.3000031,1.399999976,4.553949372
109.3000031,1.5,4.572124267
109.3000031,1.600000024,4.596384497
109.3000031,1.700000048,4.626929875
109.4000015,-7.699999809,4.972021411
109.4000015,-7.599999905,4.875823258
109.4000015,-7.5,4.7783748
109.4000015,-7.400000095,4.756346125
109.4000015,-7.300000191,4.816619828
109.4000015,-7.199999809,4.879313028
109.4000015,-7.099999905,4.987436539
109.4000015,-7,5.121925219
109.4000015,-6.900000095,5.255050833
109.4000015,-0.899999976,4.9838617
109.4000015,-0.800000012,4.934636956
109.4000015,-0.600000024,4.835091472
109.4000015,-0.5,4.794903728
109.4000015,-0.400000006,4.760514461
109.4000015,-0.300000012,4.739516492
109.4000015,-0.200000003,4.715871522
109.4000015,-0.100000001,4.696804403
109.4000015,4.58E-15,4.686507208
109.4000015,0.100000001,4.672993253
109.4000015,0.200000003,4.663683242
109.4000015,0.300000012,4.65806875
109.4000015,0.400000006,4.648653889
109.4000015,0.5,4.622247172
109.4000015,0.600000024,4.585165403
109.4000015,0.699999988,4.549007511
109.4000015,0.800000012,4.512111703
109.4000015,0.899999976,4.473658953
109.4000015,1,4.446162178
109.4000015,1.100000024,4.445673531
109.4000015,1.200000048,4.447537114
109.4000015,1.299999952,4.456154708
109.4000015,1.399999976,4.478842169
109.4000015,1.5,4.500696753
109.4000015,1.600000024,4.525477283
109.4000015,1.700000048,4.554586394
109.4000015,1.799999952,4.584696539
109.4000015,1.899999976,4.629711403
109.5,-7.699999809,4.982890342
109.5,-7.599999905,4.886527986
109.5,-7.5,4.781724111
109.5,-7.400000095,4.748021322
109.5,-7.300000191,4.805341383
109.5,-7.199999809,4.867506369
109.5,-7.099999905,4.975558661
109.5,-7,5.110532033
109.5,-6.900000095,5.242866314
109.5,-1.299999952,5.173484392
109.5,-1.200000048,5.110751628
109.5,-1.100000024,5.057623642
109.5,-1,5.017736603
109.5,-0.800000012,4.890777436
109.5,-0.699999988,4.836264619
109.5,-0.600000024,4.7870834
109.5,-0.5,4.7459421
109.5,-0.400000006,4.711453917
109.5,-0.300000012,4.688147242
109.5,-0.200000003,4.661631717
109.5,-0.100000001,4.63779485
109.5,4.58E-15,4.624235392
109.5,0.100000001,4.611977675
109.5,0.200000003,4.601998992
109.5,0.300000012,4.593326003
109.5,0.400000006,4.582300783
109.5,0.5,4.555826806
109.5,0.600000024,4.520727319
109.5,0.699999988,4.484150022
109.5,0.800000012,4.446660717
109.5,0.899999976,4.410892556
109.5,1,4.386935008
109.5,1.100000024,4.377112611
109.5,1.200000048,4.379466822
109.5,1.299999952,4.388768919
109.5,1.399999976,4.410635372
109.5,1.5,4.428210833
109.5,1.600000024,4.449998156
109.5,1.700000048,4.479322903
109.5,1.799999952,4.509567575
109.5,1.899999976,4.554149183
109.5999985,-7.800000191,5.075096231
109.5999985,-7.699999809,4.99187195
109.5999985,-7.599999905,4.889663636
109.5999985,-7.5,4.777037453
109.5999985,-7.400000095,4.742853931
109.5999985,-7.300000191,4.796007633
109.5999985,-7.199999809,4.854967728
109.5999985,-7.099999905,4.962897364
109.5999985,-7,5.097304933
109.5999985,-6.900000095,5.229421603
109.5999985,-1.200000048,5.061435878
109.5999985,-1.100000024,5.013985694
109.5999985,-1,4.961176219
109.5999985,-0.899999976,4.902774014
109.5999985,-0.800000012,4.850241506
109.5999985,-0.699999988,4.795774192
109.5999985,-0.600000024,4.744001361
109.5999985,-0.5,4.694731114
109.5999985,-0.400000006,4.659467428
109.5999985,-0.300000012,4.632182333
109.5999985,-0.200000003,4.600412372
109.5999985,-0.100000001,4.574796989
109.5999985,4.58E-15,4.559369989
109.5999985,0.100000001,4.545699747
109.5999985,0.200000003,4.535517297
109.5999985,0.300000012,4.525989669
109.5999985,0.400000006,4.514493608
109.5999985,0.5,4.488613128
109.5999985,0.600000024,4.456190319
109.5999985,0.699999988,4.420566575
109.5999985,0.800000012,4.384291964
109.5999985,0.899999976,4.35705435
109.5999985,1,4.334034531
109.5999985,1.100000024,4.321094292
109.5999985,1.200000048,4.313376836
109.5999985,1.299999952,4.322097303
109.5999985,1.399999976,4.339360189
109.5999985,1.5,4.352559589
109.5999985,1.600000024,4.374299431
109.5999985,1.700000048,4.403513392
109.5999985,1.799999952,4.433657169
109.5999985,1.899999976,4.483754356
109.5999985,2,4.548667239
109.6999969,-7.800000191,5.078445539
109.6999969,-7.699999809,4.999597317
109.6999969,-7.599999905,4.887728833
109.6999969,-7.5,4.774703025
109.6999969,-7.400000095,4.739662889
109.6999969,-7.300000191,4.793993697
109.6999969,-7.199999809,4.849272125
109.6999969,-7.099999905,4.950669322
109.6999969,-7,5.085472558
109.6999969,-1.100000024,4.960679658
109.6999969,-1,4.915637097
109.6999969,-0.899999976,4.867235339
109.6999969,-0.800000012,4.812485125
109.6999969,-0.699999988,4.756828836
109.6999969,-0.600000024,4.705673244
109.6999969,-0.5,4.655016192
109.6999969,-0.400000006,4.61016355
109.6999969,-0.300000012,4.575991897
109.6999969,-0.200000003,4.547634553
109.6999969,-0.100000001,4.521091331
109.6999969,4.58E-15,4.502398114
109.6999969,0.100000001,4.490292728
109.6999969,0.200000003,4.479562281
109.6999969,0.300000012,4.464803958
109.6999969,0.400000006,4.455007281
109.6999969,0.5,4.432438519
109.6999969,0.600000024,4.398401394
109.6999969,0.699999988,4.365015139
109.6999969,0.800000012,4.341775728
109.6999969,0.899999976,4.312795208
109.6999969,1,4.287005731
109.6999969,1.100000024,4.277774853
109.6999969,1.200000048,4.265255997
109.6999969,1.299999952,4.265964239
109.6999969,1.399999976,4.288988014
109.6999969,1.5,4.305999653
109.6999969,1.600000024,4.317891378
109.6999969,1.700000048,4.351354789
109.6999969,1.799999952,4.388848053
109.8000031,-7.699999809,5.010946981
109.8000031,-7.599999905,4.896170356
109.8000031,-7.5,4.783099047
109.8000031,-7.400000095,4.748909592
109.8000031,-7.300000191,4.802344217
109.8000031,-7.199999809,4.858777989
109.8000031,-7.099999905,4.953642747
109.8000031,-7,5.078813508
109.8000031,-6.900000095,5.179803169
109.8000031,-1,4.875174367
109.8000031,-0.899999976,4.835748278
109.8000031,-0.800000012,4.782400697
109.8000031,-0.699999988,4.727915581
109.8000031,-0.600000024,4.676174403
109.8000031,-0.5,4.627968497
109.8000031,-0.400000006,4.589630489
109.8000031,-0.300000012,4.559914031
109.8000031,-0.200000003,4.528122308
109.8000031,-0.100000001,4.502526706
109.8000031,4.58E-15,4.487111578
109.8000031,0.100000001,4.475176328
109.8000031,0.200000003,4.462297417
109.8000031,0.300000012,4.449944739
109.8000031,0.400000006,4.438240953
109.8000031,0.5,4.412378278
109.8000031,0.600000024,4.380572708
109.8000031,0.699999988,4.351321158
109.8000031,0.800000012,4.328202422
109.8000031,0.899999976,4.301977711
109.8000031,1,4.278953936
109.8000031,1.100000024,4.266589389
109.8000031,1.200000048,4.272219711
109.8000031,1.299999952,4.301657222
109.8000031,1.399999976,4.329988853
109.8000031,1.5,4.345665119
109.8000031,1.600000024,4.367412872
109.8000031,1.700000048,4.396603094
109.8000031,1.799999952,4.417767242
109.9000015,-7.800000191,5.130956286
109.9000015,-7.699999809,5.023639931
109.9000015,-7.599999905,4.907876119
109.9000015,-7.5,4.792780983
109.9000015,-7.400000095,4.758559872
109.9000015,-7.300000191,4.813527703
109.9000015,-7.199999809,4.870816111
109.9000015,-7.099999905,4.965053742
109.9000015,-7,5.081118258
109.9000015,-6.900000095,5.175233233
109.9000015,-1.100000024,4.853203061
109.9000015,-1,4.839762303
109.9000015,-0.899999976,4.800352042
109.9000015,-0.800000012,4.751604075
109.9000015,-0.699999988,4.699121022
109.9000015,-0.600000024,4.650305792
109.9000015,-0.5,4.607615464
109.9000015,-0.400000006,4.569293281
109.9000015,-0.300000012,4.540789539
109.9000015,-0.200000003,4.512408453
109.9000015,-0.100000001,4.487390522
109.9000015,4.58E-15,4.475421642
109.9000015,0.100000001,4.4647545
109.9000015,0.200000003,4.45177865
109.9000015,0.300000012,4.437160786
109.9000015,0.400000006,4.423215558
109.9000015,0.5,4.397515106
109.9000015,0.600000024,4.366918292
109.9000015,0.699999988,4.337868531
109.9000015,0.800000012,4.314720119
109.9000015,0.899999976,4.292709247
109.9000015,1,4.271139544
109.9000015,1.100000024,4.276322761
109.9000015,1.200000048,4.301346625
109.9000015,1.299999952,4.330778206
109.9000015,1.399999976,4.367292194
109.9000015,1.5,4.395022411
109.9000015,1.600000024,4.419116461
110,-7.800000191,5.137569833
110,-7.699999809,5.030971614
110,-7.599999905,4.915217692
110,-7.5,4.799916808
110,-7.400000095,4.772485319
110,-7.300000191,4.828347353
110,-7.199999809,4.886102647
110,-7.099999905,4.979806128
110,-7,5.095868669
110,-6.900000095,5.181116778
110,-1.799999952,5.014268594
110,-1.700000048,4.99267515
110,-1.200000048,4.8321952
110,-1.100000024,4.818985908
110,-1,4.802648881
110,-0.899999976,4.763141681
110,-0.800000012,4.71441745
110,-0.699999988,4.673588728
110,-0.600000024,4.637068803
110,-0.5,4.594439803
110,-0.400000006,4.555443011
110,-0.300000012,4.526925419
110,-0.200000003,4.500255586
110,-0.100000001,4.482185544
110,4.58E-15,4.471698428
110,0.100000001,4.461161856
110,0.200000003,4.448823028
110,0.300000012,4.433570122
110,0.400000006,4.417971011
110,0.5,4.393036172
110,0.600000024,4.362490794
110,0.699999988,4.3325587
110,0.800000012,4.310124467
110,0.899999976,4.288445953
110,1,4.284135178
110,1.100000024,4.310533978
110,1.200000048,4.336416439
110,1.299999952,4.365355411
110,1.399999976,4.401857533
110,1.5,4.442527989
110,1.600000024,4.477760025
110.0999985,-7.900000095,5.224909036
110.0999985,-7.800000191,5.133820903
110.0999985,-7.699999809,5.026502572
110.0999985,-7.599999905,4.913365978
110.0999985,-7.5,4.811389131
110.0999985,-7.400000095,4.789781839
110.0999985,-7.300000191,4.848969439
110.0999985,-7.199999809,4.906309283
110.0999985,-7.099999905,5.000582525
110.0999985,-7,5.113570744
110.0999985,-6.900000095,5.1955467
110.0999985,-2.200000048,4.884359742
110.0999985,-1.899999976,4.90966255
110.0999985,-1.799999952,4.928628775
110.0999985,-1.700000048,4.927107442
110.0999985,-1.600000024,4.905422994
110.0999985,-1.5,4.872723217
110.0999985,-1.399999976,4.835445594
110.0999985,-1.299999952,4.811832275
110.0999985,-1.200000048,4.794417058
110.0999985,-1.100000024,4.778248189
110.0999985,-1,4.761762786
110.0999985,-0.899999976,4.722392089
110.0999985,-0.800000012,4.681082633
110.0999985,-0.699999988,4.655059714
110.0999985,-0.600000024,4.631254497
110.0999985,-0.5,4.594174706
110.0999985,-0.400000006,4.555856481
110.0999985,-0.300000012,4.527736533
110.0999985,-0.200000003,4.5058681
110.0999985,-0.100000001,4.491317503
110.0999985,4.58E-15,4.4825911
110.0999985,0.100000001,4.472614394
110.0999985,0.200000003,4.459628653
110.0999985,0.300000012,4.445139383
110.0999985,0.400000006,4.4298845
110.0999985,0.5,4.404488708
110.0999985,0.600000024,4.3743113
110.0999985,0.699999988,4.345241756
110.0999985,0.800000012,4.322273375
110.0999985,0.899999976,4.307590228
110.0999985,1,4.314091011
110.0999985,1.100000024,4.352047203
110.0999985,1.200000048,4.382305722
110.0999985,1.299999952,4.411877761
110.0999985,1.399999976,4.449092081
110.0999985,1.5,4.510089853
110.0999985,1.600000024,4.557437164
110.1999969,-8,5.267085
110.1999969,-7.900000095,5.206217797
110.1999969,-7.800000191,5.122999453
110.1999969,-7.699999809,5.022352042
110.1999969,-7.599999905,4.922950975
110.1999969,-7.5,4.828016972
110.1999969,-7.400000095,4.806409681
110.1999969,-7.300000191,4.86632135
110.1999969,-7.199999809,4.926729581
110.1999969,-7.099999905,5.017511072
110.1999969,-7,5.125701847
110.1999969,-6.900000095,5.204310692
110.1999969,-2.400000095,4.798290625
110.1999969,-2.299999952,4.788270394
110.1999969,-2.200000048,4.798069053
110.1999969,-2.099999905,4.803911053
110.1999969,-2,4.815118278
110.1999969,-1.899999976,4.831443436
110.1999969,-1.799999952,4.842632858
110.1999969,-1.700000048,4.842571528
110.1999969,-1.600000024,4.838029289
110.1999969,-1.5,4.815351719
110.1999969,-1.399999976,4.792375425
110.1999969,-1.299999952,4.775844519
110.1999969,-1.200000048,4.758427325
110.1999969,-1.100000024,4.740533353
110.1999969,-1,4.721713522
110.1999969,-0.899999976,4.691134514
110.1999969,-0.800000012,4.662159931
110.1999969,-0.699999988,4.636103378
110.1999969,-0.600000024,4.612325861
110.1999969,-0.5,4.588829264
110.1999969,-0.400000006,4.556305561
110.1999969,-0.300000012,4.533776367
110.1999969,-0.200000003,4.514685508
110.1999969,-0.100000001,4.500126994
110.1999969,4.58E-15,4.492015853
110.1999969,0.100000001,4.483975931
110.1999969,0.200000003,4.471132628
110.1999969,0.300000012,4.457003411
110.1999969,0.400000006,4.441839533
110.1999969,0.5,4.416447697
110.1999969,0.600000024,4.386608583
110.1999969,0.699999988,4.357901075
110.1999969,0.800000012,4.341842992
110.1999969,0.899999976,4.334734858
110.1999969,1,4.341209925
110.1999969,1.100000024,4.381225556
110.1999969,1.200000048,4.421812922
110.1999969,1.299999952,4.459792853
110.1999969,1.399999976,4.520074472
110.1999969,1.5,4.586043781
110.1999969,1.600000024,4.633630469
110.3000031,-8,5.244187839
110.3000031,-7.900000095,5.178829833
110.3000031,-7.800000191,5.099961828
110.3000031,-7.699999809,5.036049981
110.3000031,-7.599999905,4.951719814
110.3000031,-7.5,4.857035081
110.3000031,-7.400000095,4.835374372
110.3000031,-7.300000191,4.895228672
110.3000031,-7.199999809,4.956315469
110.3000031,-7.099999905,5.040718833
110.3000031,-7,5.144353519
110.3000031,-2.900000095,5.079935219
110.3000031,-2.799999952,4.99260195
110.3000031,-2.700000048,4.904758275
110.3000031,-2.599999905,4.822873322
110.3000031,-2.5,4.767040964
110.3000031,-2.400000095,4.718528417
110.3000031,-2.299999952,4.710935594
110.3000031,-2.200000048,4.718002181
110.3000031,-2.099999905,4.728977942
110.3000031,-2,4.747259667
110.3000031,-1.899999976,4.763661981
110.3000031,-1.799999952,4.774908772
110.3000031,-1.700000048,4.774797986
110.3000031,-1.600000024,4.774396383
110.3000031,-1.5,4.770698892
110.3000031,-1.399999976,4.756407453
110.3000031,-1.299999952,4.739868636
110.3000031,-1.200000048,4.722443525
110.3000031,-1.100000024,4.704537683
110.3000031,-1,4.68853895
110.3000031,-0.899999976,4.667938625
110.3000031,-0.800000012,4.641672372
110.3000031,-0.699999988,4.615629667
110.3000031,-0.600000024,4.591794778
110.3000031,-0.5,4.569233931
110.3000031,-0.400000006,4.551787061
110.3000031,-0.300000012,4.535339247
110.3000031,-0.200000003,4.516248386
110.3000031,-0.100000001,4.501691853
110.3000031,4.58E-15,4.4937825
110.3000031,0.100000001,4.486998814
110.3000031,0.200000003,4.481590067
110.3000031,0.300000012,4.468305597
110.3000031,0.400000006,4.453135783
110.3000031,0.5,4.427747906
110.3000031,0.600000024,4.397908792
110.3000031,0.699999988,4.373436881
110.3000031,0.800000012,4.364251506
110.3000031,0.899999976,4.357659719
110.3000031,1,4.364156547
110.3000031,1.100000024,4.404142503
110.3000031,1.200000048,4.451127781
110.3000031,1.299999952,4.510938556
110.3000031,1.399999976,4.578931692
110.3000031,1.5,4.644527097
110.3000031,1.600000024,4.69270135
110.4000015,-8,5.226438283
110.4000015,-7.900000095,5.151695092
110.4000015,-7.800000191,5.08448735
110.4000015,-7.699999809,5.027695503
110.4000015,-7.599999905,4.981224589
110.4000015,-7.5,4.898031961
110.4000015,-7.400000095,4.876503803
110.4000015,-7.300000191,4.937022819
110.4000015,-7.199999809,4.998934578
110.4000015,-7.099999905,5.078483128
110.4000015,-7,5.171957122
110.4000015,-2.799999952,4.966345589
110.4000015,-2.700000048,4.876094289
110.4000015,-2.599999905,4.788187306
110.4000015,-2.5,4.709904886
110.4000015,-2.400000095,4.659402142
110.4000015,-2.299999952,4.651807342
110.4000015,-2.200000048,4.657457447
110.4000015,-2.099999905,4.667109706
110.4000015,-2,4.692272053
110.4000015,-1.899999976,4.714114767
110.4000015,-1.799999952,4.725292317
110.4000015,-1.700000048,4.725486194
110.4000015,-1.600000024,4.725844272
110.4000015,-1.5,4.724235892
110.4000015,-1.399999976,4.719503731
110.4000015,-1.299999952,4.703902642
110.4000015,-1.200000048,4.68674065
110.4000015,-1.100000024,4.671139558
110.4000015,-1,4.658130078
110.4000015,-0.899999976,4.641112506
110.4000015,-0.800000012,4.619394425
110.4000015,-0.699999988,4.593585164
110.4000015,-0.600000024,4.570294314
110.4000015,-0.5,4.552204489
110.4000015,-0.400000006,4.53819595
110.4000015,-0.300000012,4.527038183
110.4000015,-0.200000003,4.510540911
110.4000015,-0.100000001,4.4959824
110.4000015,4.58E-15,4.489497442
110.4000015,0.100000001,4.48669415
110.4000015,0.200000003,4.483702919
110.4000015,0.300000012,4.477146742
110.4000015,0.400000006,4.463785119
